address,balance
MAN.3AeDSk1MpQKZ12muFPJdNLCVpx13,1000000000000000
MAN.3AemBQQtz15cCjB3cvQyFimMNn72,675663791753758200
MAN.3BVqt4mFjfokHnN1vXMfyHj91t31,290238465330302840
MAN.3BZACNkcumuL6vSCDh98x6N1v84B,847382956168698900
MAN.3By9JVibaSFBZFKpGEiWX7otytwk,1272152025620240600
MAN.3CWZ2D23dU1qQoHBywMDqtdXN36c,823751748002718800
MAN.3CfzMpHZ3h6c91DEosN1dQwVG8rP,566020596970913600
MAN.3DVYNA1dVCRm47uBJtTbbuNFRHgE,800000000000000000
MAN.3Gn5Rgkmr22rAYH3pcxawKXtTJX9,1226904821010968000
MAN.3J5yiU7Ks3RpB2HYAmJkNQ5ViXBQ,7277765109629769118
MAN.3JiruiEHYNJctefthq9Aqm3eutNh,1958174839267385700
MAN.3K4q7uavSq1ko8RpUwQQf4qmddeq,179094557455336530
MAN.3KD2om4z65aQzJTvCfvPdLk8qfib,1631898756630156400
MAN.3KhRJhksySPE5y7WzEbWWAiTxruB,397047823310765050
MAN.3Lvt6kCrmDKQCW9Wb6DjUx2Qfwoy,646684821542712600
MAN.3MGp1fkDjuNyBMgcN87K8LnsY8Dm,914059945692615400
MAN.3QD1pfrf235oaw4GvPHeUE6rmWdG,9416443177418521
MAN.3QYYUmQFQvMu1bzFpTv2wyFxPDwL,1347079861486809000
MAN.3R9H6N9sKkLifezfq2SoUvgpLhm9,149435840535144700
MAN.3RfjE5tuDSESXDLbnMEYfQNQJAns,13690399846898127
MAN.3TBZbytTmQoPQxN9aCQfyDmgWTFC,540623814000000000
MAN.3USjuMjKo5JQztmMGF9ex3gAew5b,800000000000000000
MAN.3UbQw2mmZcWbammy61HTkdurpNHS,430588883792587000
MAN.3Ufki99mBsX5e3VeL8oLz7cAvScf,427772052587041000
MAN.3V8cyGvbLb965hwzCygk9MWqUKT9,547785453696543200
MAN.3Wzr27wmLtonkC5rK55MYTQ9kmCJ,833036145730538300
MAN.3X1s86xWrkFs3rdm9nt688omixL3,60047400969395760
MAN.3XCgrvgb7XrS3A63KsyKPPWuT7o7,324906022036923760
MAN.3byAdV786toPweKWuvsRzebDqqvV,752295407240016000
MAN.3c9X9vdp7TdXTV3kbauhXeH3FLC5,65681521378338940
MAN.3cLSYncsJfG14SUVc3N3Kenm7T5w,982127899577547500
MAN.3dk3eNRNtTEjE6P3jU775zWbmrut,317324128695143800
MAN.3eXLnaWLcUk8smheDb54n39LMXcE,1215606716978742900
MAN.3f4yxGzNB9Tm4u1Q1QLY9q63sgDc,215784872960903430
MAN.3jaSUcfhcujyQwsvxjHebbNuCqSr,986954930494191600
MAN.3kmvSvx7pZT4VPFGWQrKUx7XEby6,184897556659045400
MAN.3mQphvoTvW5nbD87zHkuYRYP8bfN,89878725127548350
MAN.3mwcuKuFyjmjJ7Hg4wQ7QNHSQL9t,2000000000000000000
MAN.3nAMEJ6RdAiNu2bfn8DrhYvJHLhC,47115387047010016
MAN.3pcbfRYd2FCKwUqXMazpPJ8eGowm,930485504553870000
MAN.3t3Wck6NNspXU9kP3ZU9EGxgVwQ8,13956049015173171429
MAN.3t76CPiNbGnPXFvMiyrbvmZJBdfk,882508739187302900
MAN.3uTh4Qb7EfhmUWSMkWvprva215hw,238955681420688900
MAN.3uTove2JpccjNRAbpQyazSfMpXT3,997136400489501600
MAN.3ueV2TcQRwJ1cvm5c8pJKozFN8fX,686050495000000000
MAN.3vALchHvoPKM4zMhA2QsLvzKPFCP,10853457967545221
MAN.3vPY39Gd6RgutXin3CEckopTtrh7,442123118776293840
MAN.3vWxicJ14uPKgHogfFvRtZPQnU6H,11775139658557698
MAN.3wfdArasx8kiQDqqCv4HZ826jL1Z,261042193775230500
MAN.3wrPzdVVvbKtqFaCb7zhUNAnvjgn,205229597752655150
MAN.3xYidVyZxNSgMg9ixYsqMShSWbCR,166757091252932600
MAN.3xvvBvmvEZ2kEmbQ3K37ejx5fZgp,491999200325269200
MAN.3y3K9z8oEAdyPTHNLeFc25C8Sq8X,32702328237364520
MAN.3yajW9GCQtCEHyd3mPZpNv2TDRCB,224267856427091460
MAN.3zAG3ZHxTagmiu4F8796q6Vc6bRo,786526899898943800
MAN.3zP8b4ri199humbkzaNoJ83obks8,513779047421652360
MAN.3zrz7S9SNGZ2znsHuY5oKyfu3p4V,624991070008619800
MAN.41NxKUDnhAxBXbpyaTtWxBkhRvUC,800000000000000000
MAN.41n3UZvwbcy3EVZTjFjxdQAkJfWZ,2111150703069188400
MAN.43AajN68VDRoTBaTjkjNQxNkhN5n,828283741429330400
MAN.43DdhxCgbMs6oWnZNFM7EKtkuzzx,1116097416488474200
MAN.4445PeCAUKLkySdaqyp9UVTeYVhA,515954036924920600
MAN.44nW6c4WkBykCuWvSNgiUGDKSQvB,1000000000000000000
MAN.45ExkGpSmBCqShkYHDRYt4UeYDp4,768012631113011800
MAN.45HYHMy9FQrF61ZAAWGb8voCwViD,214711484755948370
MAN.46peeQckFXwXMY7BVutRGKU8ycMV,733326631000000000
MAN.48UnZNnXAFcaWc9JebrYXSVtxabX,818788816922619600
MAN.48kgb4r9qtD89NUkHktWAPCqR2Sq,565369949840449500
MAN.4BLsvF3XDrnctC5SMC7WVumuFWDL,112370537728000000000
MAN.4BUkwX8xgdfVtzBx7mSdjuMhT8i9,12385488875129691
MAN.4ByPMHZ1qFQdJiaaYbK1a3mMcvyN,194085133607234460
MAN.4CSgeB9JLrCbeDeDyvyQad5VNcro,808211296483204000
MAN.4CiQCCSwri2SyQSXoRBN2qp6r3fB,822260161301100900
MAN.4CrdBttwAv4cveJSRq59ofTDBfuK,299999996743588
MAN.4EBaWreCpbmuX11EtY62gEq89YCp,776925908877469500
MAN.4ECu89hMCu34DtHZKSB6M9zRi2Qc,779022003210987400
MAN.4EdnfyPk4iqHSbqAT3NzP49b8LJC,589000000000000000000
MAN.4FJChHqEZ7Uhssa5NWpJ2AnN4ZJL,62495698000000000
MAN.4FzVAMwGxLPncpuTTCMAaKwraq6E,117140789706586370
MAN.4G3wr3UvQaGdbmaukEnwUXWF3GVN,192014305620497700
MAN.4G4Pj4bCoENfkbrPxTvErddEEddd,193732488797550900
MAN.4GK6Z7FvvnCdvTaF9KNgizNYrbPz,797383901680476500
MAN.4GVxd9n77sVPKKZHpGuQxvL39HAj,160597869638548390
MAN.4GXcSxjv6iEiMapPqvFdDUtwDfc3,1237976207729266650
MAN.4J8aP9dk57cMWpSv6TQXFBeqoAj9,800000000000000000
MAN.4JBhKmL7KebvX1iEKqXnsavMkYkA,0
MAN.4JXCj798KMBubN4iF6s16W6zLegh,910171299488896500
MAN.4KFbf6w9JuEAzWryPPchKn1DXjAQ,597670836087526900
MAN.4KtQX7xCKwyFCiv29R3wGMs7K3pN,690880151775201500
MAN.4MASSZhuh5N3tZxGiLuGLAr5LCN5,551235563832948900
MAN.4PPDzmycsdDfv8ZTrWGc5Pv3SQhE,104930121760000000000
MAN.4Pydy5HSzV9VzECyAENvw4z7Z2Up,970797354041381500
MAN.4RruLBhWVo51mc6n6cNkKGbv5Yci,622947614994865400
MAN.4SCRQSZBaraTtDoFoCzJE6wZTQwB,10885000000000000000
MAN.4SYa3Pm1JRrDAtf9gkuVjpb713iX,727828979117297900
MAN.4TMSBSM6KRdxT4hsQ2zz41LjPjNY,568854439464703177755
MAN.4TY2uCnzjbZB3KFRvYgbsQhrXy6G,235631922875438057836
MAN.4UPTMUtKprdWxaJUddsgC4h3V2Ae,853564673521148100
MAN.4Uqihi2gELXMHQr2qCh1yQEqoRqj,43618657428847960
MAN.4V4bj2qgDZJCB4FiifGf4NhD2Avr,823422589789257500
MAN.4VQrVrqpUsJmpeRS35zfgv4pK4u5,70067623539033950
MAN.4W33QiDuJ3vtR5Zku7TNT2XR58uL,1088471940737011200
MAN.4XFT4km1Cjqqt3jNtkGtRrrrxEvp,853651226807866600
MAN.4YsuLBamxTk8XcrUdp82obpgZdux,233326560004313070
MAN.4ZqQjkeNveYEXFfYeWdaVwXQj9v9,372823351968047300
MAN.4aLRcwxMdMCputdxoCFXfikBt4aT,491507544550778700
MAN.4bJzXVRNyo8XdoRkPFBruCUnZdfo,478988656589372925925
MAN.4cWdQKn5L6uhdUjvVWj9PVfQ5vJU,24590813172412678722442
MAN.4dQxeXbZZ3x4XJyNuk6jgLahfGri,437137212993407460
MAN.4dUSB6zBRGQdVNTC9FG6dAQ8gfA7,10722466557000000000
MAN.4dYipFKj3Dw1aEWymKNCVupgCSS7,41182364589319340
MAN.4disT8pYoqia1bvKFTRXvNCHtLEK,470031506836238200
MAN.4eaTfeVbViaQg5iHbBAG87RzDKee,585123430277689200
MAN.4ecH9uP8J5MFiGyquqUbinKRXrxG,535819527562439700
MAN.4f51Tb3qZuNryc8NdeQhaZas7TsJ,536708869607726300
MAN.4iExWoCfGgxB7cLNq5zg23HG8Tpn,867555084353987600
MAN.4mbZWVDP9bCQ9MGfQVsoxw1TEtdo,755037108890819500
MAN.4nMtdLgSz7fyrnaHudQpxXppcZn4,514731208126741900
MAN.4oDFxVGq2kWm5HdGLHpBvsYumeGs,6000744000000000000000
MAN.4oLFEihr9WMaeYHtPGwVRjxGgnxX,366647823939694000
MAN.4p37Qr9cTLyhkFc6tgFhcskBEBY9,302862922256899800
MAN.4p5eAweqCGeQZ4Wu5Fn4aaGMvBBF,1010000000000000000
MAN.4r8inCgYcoBkN7t8jVd6kut8tjz3,5294000000000000000000
MAN.4sJCt1FF4au7bsrnVZMMxzyRi9Ts,676918480459773200
MAN.4uhomRKL4GeWk2QGq3rYZAZfxKMJ,445494161777840300
MAN.4vJPWFHyiG8q2TQTLuxvfJ7nB4ep,430156395786589400
MAN.4vSvrNXufsdA4R3tKTEXbjAN3YsZ,785827247000000000
MAN.4vWUQLpWwxy8gWdJ4RnMxWN1uuBB,904891025362353900
MAN.4wA8EQxxGMzccV4fTdbSjPA17MKa,11151000000000000000000
MAN.4xBVQvicgzKii71k769DKzc65zmQ,794241061954277100
MAN.4xDyQzEGwELpWCZZJYvf5xyx569J,225698612313340650
MAN.4yKbLHXRMAipj3Z8jWY1VYpefbhC,317825068500532
MAN.4yiSE1pRxyfcYRESdE37uE3Ar6Ru,647230028036779300
MAN.4ykzGdKGcU6p5drRoEPa5x6VJyp9,366502405125332300
MAN.4yngiEJMvwn91YRavNUALrLoQSug,352173933655869600
MAN.51Hpk4Aj7Nrp9ow3fpj6XZVisAgU,960718814394172300
MAN.51k1Kr2psv9KyRS8UNnJvHyKMyCY,143064215000000000
MAN.52xfTG4TR7FYWU7vD8C2iVck1BYm,377790227288035460
MAN.53GjGid6j2HFpAMeofLkpRaVaUAE,832771764527491700
MAN.53JBtEDyxPVgXm9JfYBYxVwPWzDH,281473846266393050
MAN.53caGJ8eKmgfb4QFaQpybEuJFMiK,795649952000000000
MAN.547SBz6v3f4y8vRbEaiQVhAw3HYs,971888611322531000
MAN.54gSp2ewA6Zk79zJaLHhmjPXFWyg,679711683000000000
MAN.55nAgcQiwb7RENGgKr55HKgYWp1P,542037104674232700
MAN.564eiMWird2xD4sgBBmiHTUESE7b,968114732428439500
MAN.56AS1m9mUBrkDpfJypHy3QaYwBLo,795649951990953200
MAN.56Trn3J45udQxGUnL5iY58wGZqag,440476581001909450
MAN.57NWjDtoiN7rvRhbFs5o8sQXeCpz,762679317380755300
MAN.57Pa6Vi3vQwbWKXvNtcWeygEhdF8,701329696246839300
MAN.589xt49uyBafHKhC3SnFEUJ6crzZ,235672287415417900
MAN.5BBuRhTywyn8t8aZtWUyWxD6Yqj8,197025616734179950
MAN.5Bua7F1mVenRqw8KArgjF7VB3yzA,5449942695100000000000
MAN.5CHjUzjukARanZ92hQombZCNapy5,76221265432712120
MAN.5CJFhpi6ahqeGqKyW5D6TdV8WFNA,507308452112913500
MAN.5CP89Y8XAaXKpUFJvaQN53J2BeqV,766412668155686100
MAN.5E3goNmxGKGqry2Vih17HRrua7C9,722363042450255100
MAN.5Eky9zKTuYAsccV69iXWAqicxuwQ,522467747521629600
MAN.5FJsgJRxFPa4ow1ZmmHLgpFWip13,848168311511349500
MAN.5GMX9EbUUzuH28tx4NNyJsg7Gu2k,977451761671437702241
MAN.5HDhEdAwQQjZAtHLcznSqbxoQZtQ,234542211297667840
MAN.5HzxwGKaziVWxNCDLi7zxH8FmUaS,750186260409918600
MAN.5JAQE7kbJMn3VHEVD6G4UeLz4Bzw,664556877078420400
MAN.5JqgvMG1D6mmLpxEKse8o5n7Lbh1,553246477505414400
MAN.5JyRTvPacmSRQ2rex6jSNCUWg4Rj,55687500000000000000
MAN.5LNsH8CWv6v7YiG1p5vUtTms1qBD,889811453025367800
MAN.5LbPeFgfURY9oVG7qL5iTzy5uPWw,448357334909815100
MAN.5Lmjrt5YSTQEw9Z3iaiGDwGS8Vy8,591293185773176400
MAN.5Lye6y8r67TCsm57jd5a1mcCR9eL,769111490147910600
MAN.5MDLLesxnRqJfnzS5gA7aMn2MVn4,919228972244693000
MAN.5QnUAGfPw7LhKwjTW3GR4xNGU3yK,744194099417058000
MAN.5STxJE9rWAXceNdDgqDHsZDcSE38,606118311953954900
MAN.5Sumz9sEFfD8zQuynH2ZG8HoMoEg,897154162427724100
MAN.5WVhFKB6Ueta7k9ZdWPvDDL6Eny7,591024471369786100
MAN.5XFC2by9rJfNAZqU6SCFrMP1WLJX,114182103942519490
MAN.5Yg2fKpCbbtKsPq9RGTUbXMjy4pj,555143471392514300
MAN.5aG5ojRXX6gon16W1GHmt5ozR4Ld,2244000000000000
MAN.5aUecHQEYKzNA4A8KBoGF5DWTHkJ,1191935830214152
MAN.5apC4XcrT2j8Ppv9yjdzYHxV3ki4,105823761635282620
MAN.5dGXpqaxDHqsj4bNguKpe8uLhiVN,151663433878516660
MAN.5dqk66XaezyziKFZnbGpekCBBUq4,970703197345122900
MAN.5f4xfEFAC2HY4nWzhQQjyMaXEKhb,149016526689127680
MAN.5fSU8JU4a5CFgBrJtRYxvX3MjjpZ,743393182695229500
MAN.5gUHptHEwcE1s33pPwMpQY4R9u47,247853290591022800
MAN.5gfe4v1tRVEMrL2kUPeB2bGQNrVU,986465122768292900
MAN.5gjZRbq9aCjJYmnGN2ab5GuEhAuG,686045027971454400
MAN.5i1G2Ett652utzVzq8WvV3zo9piK,636342675000000000
MAN.5ietK1HsJhSi6uPnJ7fLHHGJ4DTV,694088716771333200
MAN.5kAtnKQuSLTW9vNTe3DGkGY8r9ov,458333412000000000
MAN.5m2oBFeUxxtbQCC745xhZGKG9EFq,667343585002779300
MAN.5mcZ1an5wXKA2WwSEeHENQdeErsD,930016159813591900
MAN.5mkYGtCgnVAEUxS3kojhBwbwmmm6,17983964880150416
MAN.5nEu69dJcizWnQWXE9VF4W2onTPf,959853491526824300
MAN.5oGdYyEAVzwK1LJgfBGQ4JVC3MoM,1000000000000000000
MAN.5pRkU2rANVXqdysjRr3mt7Bhq3Zu,745579119692411000
MAN.5qenPwFWjBf3NxokYDrmJD42LENV,266188392493937100
MAN.5qx9trghc6jupmbc4KCsV2gG7Fan,823799657230670028723
MAN.5rDJ5o8ArFzCqpuH5k1cNP9AE8De,460571917226134200
MAN.5s18yKUjBtr3uCn5cfxgpXfWj6Ji,423009872993193370
MAN.5sL9RvsLiei38oi9WTjh2uwUjaSN,1907213531504589200
MAN.5sbQutPzfJME2aRSL3SfBAuRx84B,541233060206367100
MAN.5t5fjMZSaFBAzsSXFrfk5SjCEJVz,143979637905651260
MAN.5tF7bJckK7RGYq9xumLPE1W3DUNT,346389360731249500
MAN.5tsFe3v4KLKuZE3ycanA6QC4Lgzi,45215426533040890
MAN.5ugS4QXg9XoUQBxmUqBSbcqwJ4TA,129580129856231020
MAN.5vQjQvDgwALVRo9FiU3eTEsNearD,221665250270060450
MAN.5wLFcnY3QxGRJDQNfkCz2KF8rogW,660238714098263000
MAN.5yCToKHrGh7tADPAnyfNa3Ab3saT,62569690082462270
MAN.5yrKt2NQpHS1rSZLbRCZGc6mA7Tu,260930199514091000
MAN.5zC7xyK3VD2jcWk5pW5JMtKrbK5R,725745226692260600
MAN.61Wq9XKABfLhcxozouoEzUCvFW79,450545803923089400
MAN.61mACa9ffdRMrZUYzf21fGL9kB29,460523903750737260
MAN.61pdyjoVGK7DkcxK3m5EXb5wVcFn,53935914410573550
MAN.61u3rHcdx2GPGW7KjdDFwTkktiQi,998627104000000000
MAN.62SZ6u11oo1x4mX5piNr6pybpsmt,28089186253335674
MAN.63BY3V7HZ8AiEkuBrZznfHPy1CiQ,747571547094742600
MAN.63KY1CAWjHLeypQruQHqmFPSAdqJ,869030203000000000
MAN.64CwcpeX45sSg99vjWagYrGmGP6Z,878620351196808500
